source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1463,Which method of filing is preferred for obtaining a high-quality surface finish and removing tool marks?,,Cross filing,Draw filing,Straight filing,Curved filing,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1464,"While hacksawing, the saw blade should be fixed in the frame with the teeth pointing:",,Towards the handle,Away from the handle (forward direction),In any direction,Sideways,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1465,The pitch of a hacksaw blade used for cutting thin tubing or conduit should be:,,0.8 mm (Fine),1.8 mm (Coarse),1.4 mm (Medium),2.0 mm,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1466,"What is the main purpose of the ""set"" in a hacksaw blade?",,To make the blade look better,To prevent the blade from binding in the slot (kerf),To increase the weight of the saw,To make the blade sharper,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1467,"To prevent a file from clogging when working on soft metals like Aluminum, you should apply:",,Oil,Water,Chalk,Grease,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1468,"A ""Try Square"" is used to check an angle of:",,45°,90°,60°,180°,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1469,"When using a hacksaw, what is the ideal stroke rate per minute for general purpose cutting?",,10–20 strokes,40–50 strokes,80–100 strokes,150+ strokes,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1470,"Which punch is used to make ""witness marks"" for permanent layout lines?",,Center Punch (90°),Prick Punch (30°),Drift Punch,Pin Punch,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1471,Which material is generally used for the body of a bench vice?,,Mild Steel,Cast Iron,Aluminum,High Carbon Steel,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1472,The box nut (fixed nut) of a bench vice is usually made of:,,Phosphorus Bronze or Gunmetal,Cast Iron,Hardened Steel,Stainless Steel,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1473,What is the purpose of the serrations (teeth) on the vice jaws?,,To reduce the weight of the vice,To provide a better grip on the workpiece,To make the vice look attractive,To allow for thermal expansion,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1474,Bench vices are specified by:,,The length of the handle,The total weight of the vice,The width of the jaws,The maximum opening of the jaws,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1475,Which part of the bench vice is movable and contains the spindle?,,Fixed jaw,Base plate,Movable jaw,Box nut,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1476,"To prevent damage to a finished surface while clamping, what should be used?",,High-pressure clamping,Vice clamps (Soft Jaws) made of aluminum or copper,Oil on the jaw serrations,Steel packing pieces,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1477,The spindle of a bench vice usually has which type of thread?,,V-thread,Square thread or Buttress thread,Acme thread,Knuckle thread,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1478,What is the ideal height for mounting a bench vice?,,At the worker's shoulder level,At the worker's waist level,At the worker's elbow level,At the worker's knee level,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1479,Why should you avoid over-tightening the bench vice handle?,,It will make the workpiece too hot,It can damage the spindle threads or the box nut,It makes the vice difficult to clean,It increases the weight of the vice,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1480,Which part is used to tighten or loosen the jaws?,,Spindle handle,Guide plate,Spring,Washer,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1481,"The ""fixed jaw"" of the bench vice is attached to:",,The spindle,The body/base of the vice,The handle,The movable slide,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1482,What is the function of the spring inside the bench vice mechanism?,,To help the jaws grip tighter,To assist in the opening of the movable jaw,To absorb vibrations,To keep the handle from falling,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1483,What should be done to maintain the smooth movement of the vice?,,Wash it with water daily,Paint the jaws regularly,Clean and lubricate the spindle and box nut,Tighten the jaws when not in use,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1484,"A ""Quick-Release"" vice differs from a standard bench vice because:",,It is made of plastic,It has a trigger or lever to move the jaw without turning the handle,It does not have any threads,It is only used for wood,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1485,"If a workpiece is too long to be held horizontally, it should be held:",,At an angle,"Vertically, with the end resting on the floor if necessary",Only by one corner of the jaw,By two people holding it,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1486,Which grade of file is used for removing a heavy amount of metal quickly during the initial stage?,,Smooth file,Dead smooth file,Bastard file,Second cut file,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1487,"To check the flatness of a surfaced workpiece, which instrument is primarily used?",,Steel rule,Try-square,Vernier caliper,Micrometer,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1488,"What is the main purpose of the ""Safe Edge"" on a hand file?",,To file a curve,To protect an adjacent finished surface while filing,To increase the filing speed,To sharpen the file teeth,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1489,"When filing a square, which part of the try-square is pressed against the reference surface?",,Blade,Edge,Stock,Point,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1490,"""Pinning"" of a file occurs when:",,The handle comes off,Metal chips clog the teeth of the file,The file becomes too hot,The file breaks,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1491,Which method of filing is most suitable for removing the high spots while finishing?,,Cross filing,Straight filing,Draw filing,Vertical filing,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1492,"While filing, the pressure should be applied only on the:",,Return stroke,Forward stroke,Both forward and return strokes,Side stroke,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1493,What is the standard height of a Bench Vice for a machinist of average height?,,80 cm,106 cm (or Elbow height),150 cm,50 cm,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1494,Why is a file card used in the workshop?,,To measure the length,To store the file,To clean the metal chips from the file teeth,To polish the workpiece,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1495,Which type of file has a rectangular cross-section and is tapered in width but parallel in thickness?,,Flat file,Hand file,Square file,Round file,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1496,Convexity is provided on the face of a file to:,,Make it look better,"Prevent ""rounding"" of edges",Help in filing internal corners,Reduce the weight,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1497,The light gap between the try-square blade and the workpiece indicates:,,The surface is square,The surface is not flat or square,The file is sharp,The vice is loose,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1498,Which material is typically used to rub on a file to reduce pinning?,,Oil,Grease,Chalk,Water,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1499,What is the correct way to hold a file for heavy metal removal?,,One hand only,Palm of the second hand pressing the tip,Holding by the edges,Using two fingers only,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1500,"If a student needs to file a shoulder at exactly 90°, which file is best suited?",,Round file,Half-round file,Hand file (with safe edge),Triangular file,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1501,What is another common name for the Odd Leg Caliper?,,Jenny Caliper,Outside Caliper,Spring Caliper,Divider,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1502,Which part of the odd leg caliper is placed against the machined edge of a workpiece?,,The pointed leg,The bent leg (heel),The fulcrum roller,The adjusting screw,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1503,What is the primary purpose of using an odd leg caliper in layout work?,,Measuring hole diameter,Marking lines parallel to an edge,Checking flatness,Measuring depth,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1504,"To set the dimension on an odd leg caliper using a steel rule, the bent leg should be hooked over:",,The 10mm mark,The center of the rule,The end of the steel rule,The graduation line,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1505,What is the least count of a standard metric steel rule used in a machine shop?,,1.0 mm,0.5 mm,0.1 mm,0.01 mm,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1506,"Before marking lines on a metal surface, what should be applied to make them visible?",,Machine oil,Cutting fluid,Marking blue or chalk powder,Grease,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1507,"When drawing a line with the odd leg caliper, it should be held:",,Perfectly vertical,Tilted slightly in the direction of movement,Tilted away from the direction,At a 90-degree angle,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1508,Which tool is used to make the scribed lines permanent and more visible?,,Center Punch,Prick Punch (30°),Drift Punch,Pin Punch,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1509,The 'heel' type odd leg caliper is specifically used for drawing lines parallel to:,,Curved edges,Internal edges,External edges,Bored holes,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1510,Why is it better to start from the 10mm or 20mm mark on an old steel rule?,,Easier calculation,The end of the rule might be worn out,Increase range,Safety procedure,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1511,Odd leg calipers are generally made of:,,Cast Iron,High Carbon Steel / Mild Steel (case hardened),Aluminum,Brass,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1512,Parallelism of lines depends primarily on:,,Sharpness of point,The reference edge being straight and smooth,Length of the rule,Weight of the caliper,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1513,Which tool is used to check the straightness of an edge before using the caliper?,,Try Square,Outside Micrometer,Feeler Gauge,Radius Gauge,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1514,"When marking a long parallel line, how should the pressure be applied?",,Heavy pressure on bent leg,Heavy pressure on scribe point,"Firm, even pressure on both legs",Intermittent pressure,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1515,What is the first step in the marking process?,,Scribing the line,Cleaning the workpiece surface,Setting the caliper,Punching witness marks,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1516,Which tool is used for marking lines at a 90-degree angle to a finished edge?,,Steel rule,Try square,Divider,Jenny caliper,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1517,"What is the purpose of applying ""Marking Blue"" on a machined surface?",,Prevent rust,Make lines clearly visible,Lubricate scriber,Cool the workpiece,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1518,Which marking media is generally used on rough casting surfaces?,,Chalk powder mixed with water,Copper sulphate,Prussian blue,Cellulose lacquer,A,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1519,The point angle of a scriber used for general marking work is:,,30°,60°,12° to 15°,90°,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1520,Which tool is used to scribe circles or arcs on a metal surface?,,Scriber,Divider,Trammel,Center punch,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1521,"For marking large circles beyond the range of a standard divider, we use:",,Jenny caliper,Odd-leg caliper,Trammel,V-block,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1522,Which punch is used for making witness marks (60°)?,,Center punch (90°),Prick punch (30°),Dot punch (60°),Pin punch,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1523,"The ""Jenny Caliper"" is also known as:",,Outside caliper,Inside caliper,Hermaphrodite caliper,Spring caliper,C,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1524,"While marking with a scriber, the tool should be tilted at an angle of:",,15°,30° to 35°,90°,5°,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1525,Which tool provides a horizontal datum surface for marking out?,,Angle plate,Surface plate,Parallel blocks,Machine vice,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1526,An angle plate is used in conjunction with a surface plate to:,,Check flatness,Support the workpiece in a vertical position,Measure diameter,Cut the metal,B,
practical,I,MACHINIST TRADE,2026-09,All Practical Questions,1527,"The purpose of a ""V-Block"" during marking is to:",,Hold rectangular jobs,Hold and support cylindrical jobs,Measure angles,Scribe parallel lines,B,
