source,year_level,trade,month,topic,question_no,question_text,question_image,option_a,option_b,option_c,option_d,correct_option,answer_text
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"9)Sheet Metal
Sheet metal tools, Instruments and Equipment. 
Care andmaintenance of tools.",967,Proper maintenance of tools includes:,,A) Leaving tools in wet places,B) Using tools roughly,C) Cleaning and oiling regularly,D) Throwing tools after use,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"9)Sheet Metal
Sheet metal tools, Instruments and Equipment. 
Care andmaintenance of tools.",968,Which of the following helps prevent rusting of tools?,,A) Water,B) Oil coating,C) Sanding,D) Heating,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"10)Sheet Metal tools
Function, construction,",969,Which tool is mainly used for cutting sheet metal?,,A) Ball peen hammer,B) Snips,C) Try square,D) Mallet,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"10)Sheet Metal tools
Function, construction,",970,The main function of a mallet in sheet metal work is to:,,A) Cut metal sheets,B) Measure dimensions,C) Shape metal without damaging surface,D) Drill holes,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"10)Sheet Metal tools
Function, construction,",971,Which material is commonly used in the construction of snips?,,A) Wood,B) Cast iron,C) Plastic,D) High carbon steel,D,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"10)Sheet Metal tools
Function, construction,",972,A stake used in sheet metal work is generally mounted on:,,A) Anvil stand,B) Workbench,C) Vice,D) Grinder,A,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"10)Sheet Metal tools
Function, construction,",973,What is the function of a try square in sheet metal work?,,A) Cutting metal,B) Checking right angles,C) Bending sheets,D) Holding work,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"11)Sheet Metal tools
working, use, and application, specification",974,Which tool is mainly used for cutting sheet metal in straight lines?,,A) Ball peen hammer,B) Snips,C) Mallet,D) Dolly,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"11)Sheet Metal tools
working, use, and application, specification",975,What is the function of a mallet in sheet metal work?,,A) Cutting sheets,B) Measuring thickness,C) Shaping without damaging surface,D) Drilling holes,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"11)Sheet Metal tools
working, use, and application, specification",976,Which tool is used to make holes in thin sheet metal without removing material?,,A) Punch,B) File,C) Hacksaw,D) Chisel,A,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"11)Sheet Metal tools
working, use, and application, specification",977,The specification of sheet metal is generally expressed in:,,A) Length only,B) Weight only,C) Gauge number or thickness,D) Color,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"11)Sheet Metal tools
working, use, and application, specification",978,Which tool is used for bending sheet metal edges accurately?,,A) Try square,B) Folding bar,C) Divider,D) Hammer,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"12)Sheet Metal tools; Snips, Seams & Folding tools.",979,What is the main use of snips in sheet metal work?,,A) Joining sheets,B) Cutting sheet metal,C) Bending sheets,D) Measuring thickness,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"12)Sheet Metal tools; Snips, Seams & Folding tools.",980,Which type of snip is used for cutting straight lines?,,A) Curved snip,B) Circular snip,C) Straight snip,D) Bent snip,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"12)Sheet Metal tools; Snips, Seams & Folding tools.",981,Which tool is used to close and lock seams in sheet metal?,,A) Mallet,B) Hacksaw,C) Folding bar,D) Seaming tool,D,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"12)Sheet Metal tools; Snips, Seams & Folding tools.",982,What is the function of a folding bar (or folding tool)?,,A) To cut metal sheets,B) To bend sheet metal edges,C) To measure angles,D) To drill holes,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"12)Sheet Metal tools; Snips, Seams & Folding tools.",983,Which seam is commonly used in sheet metal ducting work?,,A) Butt seam,B) Lap seam,C) Grooved seam,D) Welded seam,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"13)Reveting, Soldering & Brazing.",984,What is riveting mainly used for?,,A) Temporary joining,B) Permanent joining,C) Welding metals,D) Cutting metals,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"13)Reveting, Soldering & Brazing.",985,Which tool is commonly used for making holes before riveting?,,A) Hammer,B) Punch,C) Drill,D) File,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"13)Reveting, Soldering & Brazing.",986,Soldering is generally done at what temperature range?,,A) Below 450°C,B) Above 1000°C,C) Exactly 900°C,D) Above 1500°C,A,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"13)Reveting, Soldering & Brazing.",987,Which filler material is commonly used in soldering?,,A) Copper,B) Lead-tin alloy,C) Aluminum,D) Zinc,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"13)Reveting, Soldering & Brazing.",988,What is the main difference between brazing and soldering?,,A) Type of joint,B) Type of tools,C) Shape of metal,D) Temperature used,D,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"14)Electrical
Electrical terms such as AC and DC supply, Voltage, Current,",989,What is the full form of AC?,,A) Alternating Current,B) Active Current,C) Applied Current,D) Automatic Current,A,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"14)Electrical
Electrical terms such as AC and DC supply, Voltage, Current,",990,"In DC supply, the current flows in:",,A) Both directions,B) One direction only,C) Random directions,D) Circular direction,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"14)Electrical
Electrical terms such as AC and DC supply, Voltage, Current,",991,Voltage is defined as:,,A) Flow of electrons,B) Rate of current,C) Electrical pressure that pushes current,D) Resistance to flow,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"14)Electrical
Electrical terms such as AC and DC supply, Voltage, Current,",992,The unit of electric current is:,,A) Volt,B) Ohm,C) Watt,D) Ampere,D,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"14)Electrical
Electrical terms such as AC and DC supply, Voltage, Current,",993,Which supply is commonly used in homes?,,A) DC supply,B) AC supply,C) Both AC and DC equally,D) Battery supply,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"15)Resistance, Power, Energy,Frequency etc.",994,What is the unit of electrical resistance?,,A) Volt,B) Ampere,C) Ohm,D) Watt,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"15)Resistance, Power, Energy,Frequency etc.",995,Electrical power is calculated by which formula?,,A) P = V × I,B) P = V / I,C) P = I / V,D) P = V + I,A,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"15)Resistance, Power, Energy,Frequency etc.",996,The unit of electrical energy is:,,A) Watt,B) Joule,C) Ohm,D) Hertz,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"15)Resistance, Power, Energy,Frequency etc.",997,Frequency is defined as:,,A) Amount of current flow,B) Number of cycles per second,C) Resistance of conductor,D) Power consumption,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"15)Resistance, Power, Energy,Frequency etc.",998,The unit of frequency is:,,A) Watt,B) Volt,C) Hertz,D) Joule,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,16)Safety precautions to be observed while working on electricity.,999,"Before starting any electrical repair work, what is the first step?",,A) Wear gloves,B) Switch off power supply,C) Use tester,D) Inform supervisor,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,16)Safety precautions to be observed while working on electricity.,1000,Which of the following is used to protect a person from electric shock?,,A) Wooden ladder,B) Copper wire,C) Steel tools,D) Insulated gloves,D,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,16)Safety precautions to be observed while working on electricity.,1001,What should be avoided while working with electrical equipment?,,A) Wearing rubber shoes,B) Working with dry hands,C) Touching with wet hands,D) Using insulated tools,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,16)Safety precautions to be observed while working on electricity.,1002,Which device is used to cut off electrical supply automatically during a fault?,,A) Switch,B) Fuse,C) Bulb,D) Capacitor,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,16)Safety precautions to be observed while working on electricity.,1003,Why should metal ladders not be used in electrical work?,,A) They are heavy,B) They are costly,C) They are difficult to carry,D) They conduct electricity,D,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"17)Conductors and Insulators, Materials used as conductors.",1004,Which of the following is a good conductor of electricity?,,A) Rubber,B) Glass,C) Copper,D) Wood,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"17)Conductors and Insulators, Materials used as conductors.",1005,Which material is commonly used as an insulator?,,A) Aluminium,B) Iron,C) Plastic,D) Silver,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"17)Conductors and Insulators, Materials used as conductors.",1006,What is the main property of a conductor?,,A) High resistance,B) Low resistance,C) No free electrons,D) High weight,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"17)Conductors and Insulators, Materials used as conductors.",1007,Which metal is widely used for electrical wiring in houses?,,A) Gold,B) Copper,C) Zinc,D) Lead,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"17)Conductors and Insulators, Materials used as conductors.",1008,Which of the following materials does NOT allow electricity to pass through easily?,,A) Silver,B) Copper,C) Rubber,D) Aluminium,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"18)Series and parallel circuit, open circuit, short circuit, etc.",1009,"In a series circuit, the current is:",,A) Different in each component,B) Same throughout the circuit,C) Zero everywhere,D) Highest at the source,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"18)Series and parallel circuit, open circuit, short circuit, etc.",1010,"In a parallel circuit, the voltage across each branch is:",,A) Different,B) Zero,C) Same,D) Increasing,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"18)Series and parallel circuit, open circuit, short circuit, etc.",1011,An open circuit means:,,A) Current flows freely,B) Circuit is broken and no current flows,C) Very high current flows,D) Resistance is zero,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"18)Series and parallel circuit, open circuit, short circuit, etc.",1012,A short circuit occurs when:,,A) Resistance becomes very high,B) Circuit is open,C) Resistance becomes very low and excessive current flows,D) Voltage becomes zero,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"18)Series and parallel circuit, open circuit, short circuit, etc.",1013,Which circuit is commonly used in household wiring?,,A) Series circuit,B) Parallel circuit,C) Open circuit,D) Short circuit,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"19)Measuring Instruments such as Voltmeter, Ammeter, Ohm meter,",1014,A voltmeter is used to measure:,,A) Current,B) Resistance,C) Voltage,D) Power,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"19)Measuring Instruments such as Voltmeter, Ammeter, Ohm meter,",1015,A voltmeter is always connected in:,,A) Series,B) Parallel,C) Both series and parallel,D) None,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"19)Measuring Instruments such as Voltmeter, Ammeter, Ohm meter,",1016,An ammeter is used to measure:,,A) Voltage,B) Current,C) Resistance,D) Frequency,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"19)Measuring Instruments such as Voltmeter, Ammeter, Ohm meter,",1017,An ammeter should be connected in:,,A) Parallel,B) Series,C) Both,D) None,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"19)Measuring Instruments such as Voltmeter, Ammeter, Ohm meter,",1018,An ohmmeter is used to measure:,,A) Current,B) Voltage,C) Resistance,D) Power,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"20)watt meter,  Energy meter and Frequency meter.",1019,What does a wattmeter measure?,,A) Voltage,B) Current,C) Power,D) Resistance,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"20)watt meter,  Energy meter and Frequency meter.",1020,Which instrument is used to measure electrical energy consumption?,,A) Ammeter,B) Voltmeter,C) Energy meter,D) Frequency meter,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"20)watt meter,  Energy meter and Frequency meter.",1021,The unit recorded by an energy meter is:,,A) Watt,B) Kilowatt-hour (kWh),C) Volt,D) Ampere,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"20)watt meter,  Energy meter and Frequency meter.",1022,A frequency meter is used to measure:,,A) Power factor,B) Voltage level,C) Number of cycles per second,D) Energy consumption,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,"20)watt meter,  Energy meter and Frequency meter.",1023,The standard frequency of AC supply in India is:,,A) 60 Hz,B) 25 Hz,C) 50 Hz,D) 100 Hz,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,21)Earthing and its importance. Earth resistance.,1024,What is the main purpose of earthing?,,A) Increase voltage,B) Reduce current flow,C) Provide safety by discharging fault current to ground,D) Store electrical energy,C,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,21)Earthing and its importance. Earth resistance.,1025,Which material is commonly used for earthing electrodes?,,A) Plastic,B) Copper,C) Wood,D) Rubber,B,
theory,I,REFRIGERATION AND AIR CONDITIONING TECHNICIAN THEORY QUESTION BANK,2026-09,21)Earthing and its importance. Earth resistance.,1026,What is earth resistance?,,A) Resistance of air,B) Resistance offered by earth electrode to the flow of current into ground,C) Resistance of wires only,D) Resistance inside a battery,B,
